,processed_review,0_Service/App related Issues,1_Payment Issues,2_Driver/Ride Issues
820,I would use it more if the rating system was gone I had a couple of problematic rides in Asia one where the driver got lost in Malaysia and tried to drive us around in circles for nearly 40 minutes for what should have been a 6 minute ride we had to ask her to pull over and just let us out and then she clearly one stared us because my rating took a nose dive and its just absurd to now see that it impacts my ability to get rides in London Ive switched to free now,0.41522804109409245,0.1282132784433004,0.45655868046260717
821,You can prebook then the driver cancels for no reason so not only are you late you then have to pay more Has happened so many times short trips long trips You can not rely on this app/company and they so nothing to help you when things go wrong Horrible company,0.01887937779793186,0.9630590696342717,0.01806155256779658
822,Bad UX when trying to find the chat to deliver some message to the driver I had to look through every where to find the chat Clicked user profile photo clicked user name click phone icon click many where Finally I got the chat but I dont remember last thing I clicked to get it,0.7357909094700626,0.2497662652212597,0.01444282530867761
823,Extremely frustrating experience Theres a cancellation fee of $10 You have scummy drivers who purposely find trouble arriving at your pickup spot or drivers who claim to have made a mistake and wants you to cancel so you get charged and they get paid without actually providing any service This has happened to me three times last week Adding to that if the driver waits longer than 5 minutes they can and will charge you $10 Left something in car $20 to call the uber back to meet you,0.010119576277188378,0.7677597890401685,0.22212063468264318
824,Sick of this app that doesnt work sick of them never fixing anything every time I use the app it says that my card is expired when its not Its been doing this for years I mistakenly signed up for Uber Pass and cant work out for the life of me how you cancel the subscription in the help menu it says goto the menu in the top left corner on my phone theres no menu in the top left corner if I goto the menu in the top right corner and it just tells you about Uber Pass theres no cancel,0.010515904441612399,0.009662266564941962,0.9798218289934456
825,I paid in cash to a non cash trip as my debit card was not working and my payment method was online The app shows that the amount is still not paid as it was not paid online but in the cash payment Its been a week I am complaining about this issue but there is no response from the other side This has happened to me twice Also the worst thing about this app is that whenever we book a ride the driver calls you and asks for the location if its nearer then they cancel the ride Ridiculous,0.032249714242608474,0.9582782848483069,0.009472000909084725
826,Lately the drivers accepts the ride and after a few seconds they cancel each cancel gives a longer distance car for instance today i reached after 3 simultaneously accept and cancel 27 min estimation from 2 min initial estimation I had to cancel it This didnt happen a few weeks ago and its very upsetting especially when youre in a hurry Hope this problem to be fixed in near future,0.2828882437956013,0.7056032337773184,0.011508522427080416
827,Worst app to select cabs and make passengers wait long to take the trip Drivers call and wants to know where I need to go and whether I will pay in cash If they hears an online payment they cancel the trip Drivers deny to turn on ACs during summer but UBER charges as AC cabs On any urgency UBER connects drivers who are very far from the pickup point Waiting time to get a cab is minimum 20  30 minutes Drivers cancelling trips are not punished UBER is below average in providing service,0.007718785522379624,0.9846629303509475,0.007618284126672863
828,App is awesome but driver are very unprofessional they will accept the ride and went away from ride started trolling away from ride if you call they will ask you extra charges you can not cancel cancellation charge will be deducted from your side there is no complain link in app so its useless to install Where do the ride complain for driver fault,0.12410064764212018,0.8634514310917336,0.01244792126614615
829,Normally I would give five stars but already experienced more than 3 drivers who keep you waiting You just see them on the map not moving you write to them and dont answer and when you call them they cancel the trip This is unacceptable as people need to get to places and cant afford to be late Plus why would you charge the customer for cancelling the trip when its actually because of the driver Cant even report the driver if the trip is not finished Edit 15 jan 22: 1 star down,0.0108040428150901,0.9773078021858548,0.01188815499905522
830,Since yesterday theyve added this stupid feature of taking a picture of your face with nose mask on before getting a ride Why would I want to give my picture to you What are you going to do with the pictures you aggregate Even at the hight of Covid this feature didnt exist You are bringing it at a time when the pandemic is subdued and vaccines are abound This is just a way to collect data on people and sell it Why dont you ask of a vaccination card instead Im ending my 5yr usage,0.841306374421116,0.14822793094409895,0.01046569463478507
831,Ill give more stars when you remove the 2 suggested addresses under Where to  or at least allow us to select saved locations to put there,0.9182025103334267,0.04346722828637268,0.0383302613802006
832,The app doesnt work properly it bugs out a lot Charged my accounts multiple times while saying they cant process my card and decline my payments Ludicrous price fluctuations from one second to another Card works when going but not when returning so I am hopelessly stuck somewhere without cash works very inconsistently horrible experience Once you solve the issue they try to blame on you they present another one and so on it is actually very frustrating I cant go anywhere,0.4033466209780343,0.17315199924946742,0.4235013797724983
833,Teapa Drivers cancel the ride before arriving It happened me several times I cant provide feedback,0.040995839278134945,0.9198678410888027,0.039136319633062265
834,The app and the drivers are generally good but better screening of the drivers should be put in place For example the driver of car B100XDR came to the meeting point passed by us without stopping turned around and left and then cancelled the trip Not sure why he did that but immediately after he cancelled the trip he couldnt be rated anymore Maybe that should be improved in the app too,0.013289322597682566,0.016149286720070107,0.9705613906822473
835,Constant uber pass nag screens are incredibly annoying and a poor example of dark UX practices Uber is getting more expensive than Taxis now,0.4490616988021449,0.02401009468653511,0.5269282065113201
836,Poor service Booked a cab at 730 and they kept me waiting for 45 min,0.03937280952891568,0.9194669290576384,0.04116026141344602
837,Terrible services drivers can cancel the trip for free and we cancel a trip they will charge us cancellation charges Such unfair behaviour toward customers and such bad driver experience,0.01895891670844071,0.9605587077633597,0.020482375528199565
838,Very bad experience so far and this is second time it happened and no action taken against this The amount I paid (523) was high than booking amount (370) The driver unnecessarily took very long remote route Why should I pay more than booking amount Bad service I have proof as screenshot of details how the price was increased after completing ride and now price is restored to original booking price (370) after payment I want my money back,0.010574139440382357,0.5908727378204552,0.3985531227391626
839,This service is a complete rip off I was about to book a taxi at £8 (10 minutes trip) Got distracted as my mum needed help Went back on the app for it to shoot up to £23 Happened to my friend when we were in New York Happened to me when I was in Scotland as well Use local taxi cabs Save yourself a fortune Cannot recommend to stay clear of this rip off enough,0.8534043303714689,0.13263130712769844,0.01396436250083269
840,So frustrating Whenever in need of traveling somewhere on Bike  the driver always asks for increasing the fare than the actual fair shown And ofcourse we were in a hurry  the we had to pass more few Bikes  then What I got actually just lost valueable times,0.02239574570019852,0.021682552978392295,0.9559217013214092
841,You book a ride it will show you driver will reach in 10 min then you wait 5 min And it will show you 20min and when you try to cancel it comes up that you will be charged for cancellation Another update : Still while you are waiting your trip will pass from one driver to another and at last you have to cancel even if you are charged Edit2: the same happened again today 19 Dec however i booked a cab under OLA and i am home now The uber still shows 6 minwaiting even after 1 hour,0.011677379687534193,0.9757787836806672,0.012543836631798738
842,Your trip will be pleasure if your destination is drivers wish  mode your mode of payment also drivers wish and your fare also decided by drivers wish very bad experience with uber ,0.021264139751497088,0.951351153355316,0.027384706893187075
843,Feedback is useless And it is impossible to give feedback to Uber (not to drivers) I understand that the number of drivers is getting smaller and smaller and the company must retain them but when this affects me as a client this is a problem Extremely long pick up times (>10min) Driver close by but never at pick up point Refusal of short trips even with 2x or 3x prices Pandemic rules not followed  Pick up and dropoff side of street matters for me I would add more but char limit r,0.7841639981628569,0.20550791488432554,0.010328086952817466
844,Now Drivers have started cancelling even before asking for drop location This shows that uber is doing something that the drivers are not liking,0.029241586159618492,0.941534419748572,0.02922399409180947
845,Drivers dont cancel and they dont come to pickup There is no option to complain about it too The drivers dont respond and dont cancel either Moreover you get a cancellation charge on your app if you do it from your end even if its not your fault Worst app ever This happened to me in a very critical situation in hospital and not just once but many timesVery horribly poor Might as well take the one star back Screw this app,0.27780235528861263,0.7084222913694379,0.013775353341949428
846,Sadly I have to use this app a lot because of the good prices But dont be fooled Uber drivers constantly cancel and show up late I have had great service from uber customer service representatives when Ive had issues with food orders refunds canceled rides etc But when it comes to drivers they are extremely unintelligent and inconsiderate No courtesy for paying customers time and money For how much money Ive given this company Id expect better experiences with drivers and couriers,0.3038209719319489,0.6856296868798438,0.010549341188207306
847,Out of a sudden Uber doesnt accept my Card for payment and I cant add a new payment method (error please try again later),0.8527825360073781,0.028740486151527266,0.11847697784109473
848,Used to be good when they first started But the drivers they have now are awful Ive had Ubers cancel on me 12 mins away after Ive waited 15mins Im assuming for a bigger fare But its happened so many times its so frustrating Cant rely on this service Dont use if youre in a hurry,0.7150008489950377,0.27095487612479185,0.014044274880170488
849,Bad service especially when offers are given you guys just lie and cheat people because I get to pay even more sometimes So if you know the price of the offer will change keep you offers to yourself ,0.02373173197092758,0.02372945944433605,0.9525388085847363
850,I used to use Uber a lot a few years ago but now I only use their competitors apps Like other reviewers I try to find a driver but they either dont accept the ride or they accept wait a couple of minutes then cancel In the end you have wasted your own time and still dont have a ride booked I dont think I have a bad passenger rating,0.01330332766872723,0.9741888503019754,0.01250782202929738
851,Worst app I paid for the trip through Phonepe but in receipt it says payment failed It is happening since last 3 days Only one receipt come is OK and rest saying failed transaction I want receipt to show it to our company for reimbursement I even checked if I get penalty in the other ride but no And theres no customer care support searched all over Also there is lot of problem in booking a cab Drivers cancel the ride anytime They make me wait for 2025mins and then cancel the ride During a single trip I have to wait for more than 45min to get the cab Also establish your customer care so that we can find the solutions for issues The help menu doesnt help much Resolve these issue otherwise I have to switch to some other services,0.00668981878522849,0.8751115577999757,0.11819862341479574
852,Critic: I live in a city my sister lives in another and for me its really hard (near impossible) to find a driver who will take me there thanks for the price you pay them which is to low Compliments: It used to be good it used now its no more,0.78869236593478,0.12579757614548287,0.085510057919737
853,These days customers facing lot more problems  After confirmation of the booking on application We are getting call from drivers asking for extra money then only they are going for pick up and taking the customers to ride  Even they are asking for cancelling the ride on application and they are going to take you to ride like personal ride  Today the same thing happened with me I would suggest other people to not go for uber or rapido rather you go for public transportation or personal,0.010265938337314795,0.9073865260883606,0.08234753557432473
854,Uber is so disappointing Its so funny to see other customers complain about the same thing but Uber does nothing absolutely nothing to resolve their problems Its now 3 weeks since I complained and asked for this to be sorted out every week I try but nothing is resolved I didnt even take the trip as it was canceled by the driver and then I get charged the full amount and then I keep getting told about Uber fixing their system Give what is due to me so I can finally delete the app again,0.013790562104991645,0.9732616057177191,0.01294783217728916
855,the app is an absolute shitshow now the drivers keep cancelling after asking where we have to go the fares are extremely high even though your destination location is just 8 minutes away on top of that the fares dont even match the ones they show us the drivers have become rude sometimes the profile of the car and the driver dont match fix your app Ive been a loyal user for many years but for the past year Uber has not been treating their customers like they used to its disappointin,0.01078070518661656,0.9785920864361233,0.010627208377260083
856,Worst Experience Every time your drivers wait for 1015 minutes and refused the trip They dont even Cancel the ride and waste our valuable time,0.021508734777826916,0.9557354906885357,0.022755774533637443
857,Frustrated Many drivers accept the ride and then cancel when they know the location This happened with me 10 time in an hour Why should i use uber when i dont get the rides Improve your drivers attitude and fine drivers if they cancel ride based on location,0.014828247521774527,0.970757451524934,0.014414300953291591
858,Pathetic serviceThe fair price while booking is showing very less But after you reached your destination it changed to much higher price than expected Even many vehicle numbers are showing wrong in app Payment is also showing unpaid after payment is done as well and it is not let us book the next trip untill we dont pay again,0.016478897284262016,0.1355363670622621,0.8479847356534759
859,After using the service I keep getting spam marketing Emails with questions like why havent you used our services in a while and attached surveys I understang getting feedback is important and thay you can unsubscribe but stillannoying your user base while blindly implementing spaming mechanics in order to mine for additional data might sound nice on paper might while in practice turn people away from your services Uninstalling and closing my account,0.9717020046971567,0.014960749770681443,0.01333724553216187
860,One of the worst app which is not useful late night I book a cab but it was cancelled at least 10 times I was not give 1 star also,0.030346561675930903,0.9385285888630452,0.03112484946102373
861,Worst experience the drivers constantly cancel the rides and then when the ride does confirms the driver doesnt move from their location i missed my classes because of this stupid app why do you guys even have this app if you guys cant manage it Very disappointing,0.017034043972437237,0.9654355864743551,0.017530369553207605
862,The drivers esp the mottos always cancel the rides after asking about the payment shown and if we dont agree to pay them double or more than the price Either the management needs to discipline the bike services/drivers or should see to the pricing problem Besides whats the point of the app if the drivers want to be paid as they wish,0.014358250591023467,0.5162114984717248,0.4694302509372517
863,Great and easy to use app except when ordering alcohol You cant check out until you go back and forth a few times so the app prompts you to agree you are over 18 On the side note: Got a quarter of my order and got reimbursed only for the items missing No offer to deliver the missing items no reimbursement for the service fee and tip (£6) So not only did I not get what I wanted I had to order it again and pay for the delivery albeit with a different company Not using Uber ever again,0.9751518676028756,0.011676801461341717,0.013171330935782422
864,Recent update: now waiting time is around 20 minutes and even worse you wait for eternity to get diver selected and they cancel the trip Have to switch to your competitor ¯\()/¯ I am a very frequent user But I have the bug that lives for years The app constantly sends the driver to wrong side of the road And in Kyiv it often means extra 20 minutes wait Upsetting instability (The issue is not with GPS I manually select the right point This is the app bug),0.009613715930636549,0.981898676399122,0.008487607670241426
865,The past few weeks this app has become unbearable You have excessively increased prices when there are countless drivers literally within 2 minutes drive constantly crashing or causing issues between rider and drivers This was once a daily used app I will be going back to taxis and other apps Removing both uber and ubereats,0.2750846670145452,0.7038959655210906,0.021019367464364336
866,Very appthis app dont find drivers quickly and because of this we always find trouble,0.06454987401094345,0.36803360716613015,0.5674165188229264
867,Driver canceling the trip is very common If passenger cancels have to pay cancelation fee Drivers also need to make pay cancelation charges,0.021655009208783216,0.9541022599790969,0.024242730812119896
868,When I have chosen PAYTM as payment mode my ride got cancelled 6 times and I had to wait for 1 hour and then I have used Ola to book a cab instead,0.0255980409357901,0.9492018771302497,0.025200081933960294
869,RIP OFF PRICING Get quotes for $110 a ride when my friends are getting $33 for the same Route Can prove with screenshots CANT GET TRIPS FIXED Also they don’t let you dispute a lift Older than 30 days when I had been double charged and only just realised So they don’t chase it up or take responsibility at all Once 30 days is up and the Uber driver is paid too bad RUBBISH REWARDS I spend $150 a DAY on Uber Just to get 10% off all rides For 3 days How insulting,0.414049669189762,0.5731753670809506,0.012774963729287337
870,Worst experience of my life with this app I have booked 67 times a cab and every driver calls and ask for drop location then deny to drop and ask for cancel the trip so they could not be charged for that I hate it Would not recommend any one,0.016595527193908215,0.9661308192334426,0.01727365357264918
871,The service is mostly good but the app has some bugs and some undesirable features Notifications cannot e turned off and are sometimes invasive and not related to a specific journey They cant be cancelled by swiping and require the app to be opened This shows terrible respect to customers In the app when booking future journeys the function for setting time is finicky Once a time is set it cant be changed without going back or off the app and starting again Frustrating,0.17644269355183942,0.7247333071477506,0.09882399930041001
872,Worst app ever I have been using this app more than 2 years but recently facing so many issues The drivers keep cancelling trips  and for that they ask us to cancel the trip and we have to pay the fine Also if u dont close the app after the trip automatically you get booked with another trip No proper location access plus some drivers are rude Finally I have decided to leave uber and go for ola Congratulations on losing a customer for your pathetic services and drivers,0.009290589414565025,0.9813874561336303,0.009321954451804657
873,Generally useful although in some cities drivers are not using Uber It would be useful to have an option to choose Whichever Uber is closest rather than have to try each option in turn to find a car less than 15 minutes away Now reduced to 2 :  Inability to pre order an Uber for the morning  Destination Error  Tried to book in the morning with no responses Canceled request and tried again but the price had DOUBLED and a driver well within the original search grid accepted,0.009752124437008137,0.09432326045672898,0.8959246151062629
874,0 star Uber has lost its touch Really it no longer deserves good ratings I had credit Uber cash in my account after taking a ride I paid in cash but after checking my account extra cash was taken Recently when requesting for rides a driver will decline a ride when its literally 3 to 5 minutes away from picking me up Now you have to wait for another 10 to 15 minutes to request for another ride that wont bother accepting your request This is utterly unacceptable and infuriating,0.1663525873268024,0.8254450189003044,0.008202393772893123
875,after booked the price was Rs 371 and and i got down 2 km before the destination charged 40750  very much disappointed Above is my old review And now 1 They can charge Any price as their wish 2 No customer support 3 After booking if the vehicle takes long time to reach and if you cancel you will be charged 4 No option to select good rated vehicle/ driver Again cancellation charges if you cancel the ride 5 As final view just ride at the given price in booked vehicle,0.008665806303713835,0.306985100346128,0.684349093350158
876,Not available on time most probably  most of the uberGO (not mini) are without ac In addition to above no luxury or sedan car option available at all,0.9351270152719638,0.03331411588627278,0.0315588688417633
877,I dont know why google is deleting my review but once again There is not a option to talk to a support team from Uber to solve any issue All they have is a FAQ option,0.02360424604776786,0.941648598877779,0.034747155074453126
878,The drivers created a culture of canceling rides so often that estimate the time to get a ride has become a real issue Some times we cant even get a ride at all and we ended up needing to find another way to reach our destination Until this issue is addresaed there is no way to give Uber a good review,0.01633207655607568,0.1028511364518645,0.8808167869920598
879,Uber please check on your drivers since 1 week every single driver is canceling the rides first they ask where you want to go then boom ride cancelled Ive got more cancelled rides then Ive travelled So frustrated It will be better if you guys remove the Uber auto coz you never get an auto,0.015563813756251581,0.9697346027284531,0.014701583515295342
880,Extremely disappointed with the app when one needs to rush the cabs are 10mins latethen when one cancelled there is no way one can pay cash to the next driver Very poor service It happened with me on 171221 evening Had to cancel the cab as it was taking very long and one was late for a meeting The cancellation fees couldnt be paid in cash to the next driver Very poor app management,0.012014506726055363,0.9752206890955408,0.01276480417840384
881,Blank screen after entering the 4 digit code Useless app Doesnt work at all,0.9308863483462756,0.03456155168945138,0.03455209996427291
882,Pathetic service The cab drivers have a lot of time to chat and ask for the destination and if it is not convenient as per them they simply cancel the ride imagine if there is an urgency or emergency and we all know this isnt going to change Adding this review after experiencing the so called  Uber  Easy trips  few minutes back,0.013178495659666193,0.9722087457679112,0.0146127585724226
883,Very poor services provided by the uber when you start booking ride with uber the driver keep cancelling the ride or if drive call you to ask the location and what is the mode of payment if you say online payment then driver immediately cancel the ride Bcoz of this you have to wait for 1 hr 2hrs or 3 hrs to get ride Thats why uber also not provided their number,0.011442100323745454,0.8247401704136904,0.1638177292625642
884,This used to be a great app accessible reliable Lately fare increase due to the high demand is ridiculous and its active all the time If you find normal fare it cancels the trip says drivers are 20 min away or no drivers are available The cars available are a far cry from when uber started old and beat Drivers are nice but they dont seem to enjoy uber anymore either This the uber experience and is constantly trending due to ridiculous high prices Thats your research not a form,0.4246291434095777,0.5659578892883772,0.00941296730204507
885,Im unhappy with this app and their services If someone wants to pay online then driver cancel the ride Driver asks pay through cash Then why the app has provide online method Literally 45 drivers cancel my ride everytime just because I have selected online method Also some uber driver give customer 1 ratings even customers are polite to them Im disappointed by this app,0.01070966554194992,0.9794784743071854,0.009811860150864608
886,The drivers demands are really high Sometimes they doesnt work according to the app I mean they demand their own fares and sometimes run offline It get really tough when theres an emergency  one is running out of time But yes they always try to do their best and they also respond to peoples queries within 12mins So keeping aside the behaviour of some of the drivers overall its a good app,0.012778798873412692,0.013031701371264005,0.9741894997553233
887,I can spend a long time swapping between drivers they sometimes accept the trips but they dont even have the intention to drive you anywhere And if you send them a message they read it and they completely ignored you and if I cancel the trip then I have to pay more money because of the driver time and effort thats nonsens,0.25976353413250886,0.7209416717228229,0.019294794144668382
888,Extremely horrible experience The drivers keep cancelling Even in case of emergencies we have to call and beg them to not cancel There are very few drivers who genuinely accept the trip to transport the passenger and actually arrive and not pass it on others in the area I have to keep using this app out of necessity than my own liking There is no customer care number or email to contact Sometimes the driver force you to give cash and we are compeled to pay again on ap(faced this 2 times),0.012403911491575999,0.8520787591566639,0.13551732935176003
889,The app keeps crashing Twice now when I make a booking and confirm the ride the app then crashes The full charges goes through my card but the ride is never booked Now I have to fight to get the charges reversed Very frustrating,0.10970780042606942,0.8711932764042987,0.01909892316963193
890,Before this update I couldnt get signal through data (well below my cap) only WiFi Noticed theres an update available and now after the update it somewhat works Not sure if it glitches because of the signal or it was the app But what I didnt get was a notice or banner that I needed to update the app in order for it to work properly Had it not been for my doctors offices WiFi I would have felt stranded If this continues Ill switch to lyft,0.9776330157052787,0.01105190311976727,0.01131508117495404
891,Earlier it was a good app for travel Now a days the drivers asks or calls to know your location and magically your ride gets cancelled time and again You are literally at the mercy of the drivers whim I will try not to use such useless app further,0.019726154017908816,0.9622516663328455,0.01802217964924574
892,Useless app I booked a ride but instead of reaching the pickup point driver was roaming here and there Then almost after 2 hours of booking the ride a driver reached the pickup point They charged the bill from my account because finally after 2 hours their driver has bothered to reach the pickup point This app lacks basic feature of help on a ride They dont have any check and balance for their drivers,0.011568206791109821,0.975728984542758,0.012702808666132133
893,I dont have any problem with uber app Application is flawless but drivers are not accepting the orders and keep asking for destination and cancelling the ride makes experience annoying I think there is no issue with drivers as well as if they might be not getting enough share from from ride Uber you need to retrospect your commission policies,0.015125170818588907,0.9655416985874522,0.01933313059395899
894,pathetic app I paid for the trip through Google pay but in receipt it says payment failed It happened twice in a single day I want receipt to show it to our company for reimbursement I even checked if I get penalty in the other ride but no And theres no customer care support searched all over the internet Plz I just want my receipt,0.012543429957958938,0.9753174348028703,0.012139135239170873
895,Not a good experience Driver doesnt cancel the ride and doesnt come too I waited for atleast 15 minutes but he said that he is not coming At last had to cancel and had to pay 50 rs on my next trip Why cant they just put an option of driver denied duty like ola Why shud I waste my money like this,0.012253291788416795,0.9690411272553076,0.018705580956275697
896,The cars are mostly very clean and drivers are usually pleasant However this company loves to gouge the prices Over the years they have increased the amount of fees included in the ride fare More often then not a ride that would usually cost anywhere from 1520 dollars will sometimes go as high as 48 dollars Will be boycotting from now on considering we as consumers now have plenty of better options when it comes to ride sharing apps,0.013727323106288433,0.14998445683371134,0.8362882200600001
897,Last time I booked an car the driver accepted the request but he demanded extra payment before coming to my location I refused and asked to cancel so I can try another automatically by the app But he told me to cancel and a charges for my booking added to my next ride What a waste app Please instruct the drivers if willing to come accept elso dont We can try other options,0.013086580332492083,0.9753126573325813,0.011600762334926582
898,One of the poorest customer services ever Contacted customer service after being overcharged (to do not mention robbed) while on a trip in South America as the final amount was completely a way higher than the estimated amount but Uber will not handled the case appropriately and will just send automated replies that will not match or answer the issues raised in my query Very unpleasant experience,0.012605948616319387,0.3469281295776425,0.640465921806038
899,After trip completion and complete payment done still it shows amt pending claimed by the driver Also no number available to contact support team,0.025903357701386593,0.7577303816548728,0.21636626064374057
900,Worst app ever Cheaters I had to go somewhere and when the first time I saw the price it was fair enough And then in every 23 minutes the price stated increasing 1020% I thought there was a lot of traffic But when I used I friends phone it was still the same price and after 34 minutes the price in his app also started increasing I just want to ask one question: do you people do your business on peoples emergency,0.011180382645433406,0.13060608355001183,0.8582135338045547
901,Unable to advance book a cab on this app And no Help  Support Also on July 20 night I tried booking a cab though the app and driver after driver just kept cancelling and the trip kept being rebooked with a new driver (who would again cancel) I lost I think 20 minutes because the app was not giving me the option to cancel the trip It was extremely irksome Also Uber drivers who keep refusing trips should be blacklisted because the whole point of Uber is to get a taxi whenever needed,0.15066934170678073,0.8398070305793846,0.009523627713834712
902,Missing lots of critical features Fir example I book a ride request for tomorrow I get the confirmation email with the rider abd everything but theres now i can see or manage/cancel that ride inside the app Also I noticed that I have received rating but no way I can see who gave me this rating And may more things missing ,0.014859278448118702,0.014676769444868237,0.9704639521070131
903,The app shows unrealistically high prices even for short distances Also the drivers give unfair ratings for VERY BIASED reasons I was once on an office call in the cab speaking in a low volume and the driver gave me a bad rating (I saw him tapping on one star while I was getting off) I have been using uber for 56 years and never have I had such an experience,0.013387970891086065,0.9709150015873106,0.015697027521603363
904,Totally poor website I have charged double the company ask they would refund my amount for my first use but they didnt refund my big amount,0.20189351976770845,0.7651208091974289,0.03298567103486267
905,The current driving experience is pathetic and extremely unreliable There is less drivers they do not accept the ride and if et al they do theyll take more time to reach and eventually you are forced to cancel the ride If the wait time is 10 mins you can expect to wait for least half an hour only to get your ride cancelled That is also youll get a cab only if you are lucky else youd wait 2030 mins to be lucky to get a cab Totally pathetic and unreliable now,0.010633815128461737,0.9103145212186888,0.0790516636528495
906,Recently whenever I book a cabthe driver calls up and asks my location and then cancel the trip There has been a lot of inconvenience caused due to this Even there has been charges issue When the cab was booked for a location the amount which was shown the amount double of it I had to pay when I was dropped Please look into the matter because this causes a lot of inconvenience If this carries on then the trust for years on uber will go,0.01283405961054957,0.9718144588308539,0.01535148155859648
907,I am very much disappointed with the uber services Most of the time there are no cars available and every time I book an uber (esoecially uber motos) the driver accepts the ride then calls and asks for the drop location and everytime when they dont feel like going to that location they cancel the ride Everytime this happens Uber should look into this matter with utter seriousness It is not at all a joke I face this problem almost every day,0.010115495165475089,0.9796634947835843,0.010221010050940579
908,Since the upgrade to allow drivers to see where they are taking the passengers I have recieved alot of canceled rides from them and is unsafe for them to take forever to accept if I as a female need to ride to a place that doesnt suite them This has definitely made me less likely to choose Uber as my transportation,0.35801642098317904,0.5606250547349022,0.08135852428191886
909,Very poor services as they are fraudtent in citylahore pak Most of times drives ids are different from the ids mentioned in the app Fares charges are mostly different and higher than the expected ones,0.024772756929641544,0.02670630083566117,0.9485209422346973
910,The fare shows different before booking and later at the time of payment it is very high than expected For example today I booked an uber auto which showed ₹68 but at the time of payment it was showing ₹104 Wait time was only ₹3 This is not at all acceptable And this isnt the first time I am facing this issueCan you look into this,0.014005151935519503,0.24834479947353355,0.737650048590947
911,0 stars Worde experience ever Charged me 3 times before my ride showed up then tried to tell that was normal Would not answer my questions It took days to get my money back and 15 minutes before they were supposed to pick my kid up and bring him to the airport so he could come home for Xmas they messaged me and said no driver was available I ordered the ride 12 hours earlier Worst Service Ever Do not waste your time with this poor excuse for a company,0.011446335968121921,0.5658250236064765,0.42272864042540165
912,The Uber Eats part of app lets you go through a whole order and then once adding in payment method or a voucher it gives an error message sorry no drivers available This message needs to be notified prior to completing an order Its very frustrating to convert vouchers to uber cash and then not be able to use them Uber for lifts works fairly well,0.9104787639316693,0.0757536969436136,0.013767539124717223
913,Most of the times the driver will refuse to go to the location or ask for more money and refuses to cancel the ride as well And If i proceed to cancel then i end up getting charged Uber does absolutely nothing to fix this issue I end up feeling so helpless during these situations,0.016985527847578487,0.9659428827829557,0.01707158936946568
914,07 January 2022 After booking a ride the app closes unexpectedly I am unable to track the cab Earlier review It is most userUNFRIENDLY Even after adding 2 cash less payment methods it does not allow me to book a ride unless I select cash payment option Still worse I am not allowed to delete both those methods too,0.38581420194010924,0.6013627979050097,0.01282300015488097
915,Very unhappy with using Uber There is no convenience at all with regards yo customer service If were in trouble with the ride theres no one to contact at all for assistance I booked an Uber for an amount of 351 After booking and getting in touch with the driver i see that the amount increased by 100 that cane up to 450 hows that possible after seeing and booking my cab i get an increased amount by 100 The cancellation for this is 162 Why should i pay dis amount this isnt my fault,0.012111393916416718,0.9747523371856943,0.013136268897888886
916,They double bill say its authorization charge and yet never return it Or they bill you for the ride your driver canceled 5 mins after booking and not showing ever Also no customer service line to dispute rides very Scam like and its a registered corporation Google my experiences as they are not isolated events,0.017789207900862393,0.8244112172189743,0.15779957488016327
917,The app is okay but the drivers not so much Drivers keep accepting rides make you wait until they are nearby (5 to 20min wait) and then cancelling the ride This leaves a realy bad taste in my mouth whenever anyone mentiones Uber Please fire the drivers who does this If they can not accept the ride they shouldnt waste your time while you could have made alternate arrangements There seems to be no quality control of the drivers We should be able to rate the drivers who are time wasters,0.06901488607559722,0.9197548062715296,0.011230307652872997
918,It doesnt work just at the time that i get a ride a system error pops up because i didnt pay Q5 for a trip cancellation i bet if i pay it now it will let me but i think its worthless in the first place I was told to cancel it and now im not able to use the app and there are other things but i wont mention it,0.01515779961630625,0.13795954433835186,0.8468826560453419
919,Pathetic Service  though payed still shows not payed Unable book another cab and not even user friendly to reach customer care,0.03176406962493351,0.9382247231635685,0.03001120721149802
920,Very pathetic experience This is my first experience I have scheduled an uber cab to catch the train at early in the morning The ride has started and ended without picking me up At that I had to search and book other cabs to catch the train Since then I stopped using Uber Today I have tried package delivery and this time also the same thing happend package has even not picked and delivered to me and the trip has been marked as completed The worst part is that we dont have proper complain,0.009689423773103683,0.2586616939382608,0.7316488822886356
921,My partner was grabbed by a uber driver when she didnt give him cash Uber help line is a mess and formated against you speaking to one person so you have to go through the same problem again and again until you give up I was also told by uber the drivers account was deactivated until further notice and I could give them the crime number but was told 3 days later the driver is still in service They have zero intrested in keeping customers safe and make it difficult to speak to them,0.013894156433035286,0.21541220759215568,0.7706936359748091
922,Poor app no pic up and high price I uninstall this app and requemend every person pic another app or public vehicle,0.6654327992694578,0.029479418916130734,0.3050877818144114
923,Drivers dont show up after confirming rides and when asked to cancel the confimation they hang up the phone And I have to incur the charges of cancellation It didnt happen just once or twice but many a times Therefore Im uninstalling this app,0.5120404674053302,0.4679492920632704,0.02001024053139949
924,This app was a great before But recently it has started taking 2 bookings for the same trip This leads to major confusions I have also experienced situations where even though the driver cancels the trip the cancellation charge will be applied to us That is seriously a bad experience,0.02364226426125021,0.9580676736926287,0.01829006204612125
